in_dreamteam,selected_by_percent,goals_conceded,status,news,creativity,chance_of_playing_this_round,loans_in,loaned_in,saves,transfers_out_event,event_points,value_season,goals_scored,red_cards,element_type,ep_next,penalties_missed,special,squad_number,team,ea_index,dreamteam_count,second_name,web_name,photo,own_goals,transfers_out,first_name,threat,minutes,code,ep_this,influence,chance_of_playing_next_round,bonus,value_form,cost_change_event_fall,bps,clean_sheets,loaned_out,penalties_saved,cost_change_start,transfers_in,total_points,form,now_cost,ict_index,id,loans_out,cost_change_start_fall,transfers_in_event,points_per_game,news_added,cost_change_event,yellow_cards,assists,team_code
False,8.9,19,a,,362.0,,0,0,0,7143,1,14.3,0,0,2,3.9,0,False,28,6,0,0,Azpilicueta,Azpilicueta,41328.jpg,0,566342,César,91.0,2070,41328,3.4,482.0,,4,0.5,0,506,10,0,0,-2,207074,90,3.4,63,93.9,113,0,2,1441,3.9,,0,1,2,8
False,0.5,0,a,,0.0,100,0,0,0,178,0,0.2,0,0,2,0.5,0,False,24,6,0,0,Cahill,Cahill,19419.jpg,0,53752,Gary,0.0,21,19419,0.0,2.8,100,0,0.0,0,3,0,0,0,-4,5585,1,0.0,51,0.3,114,0,4,69,1.0,2018-12-22T14:01:16Z,0,0,0,8
True,35.1,19,a,,356.6,,0,0,0,46899,1,18.2,1,0,2,4.1,0,False,3,6,0,3,Alonso,Alonso,82263.jpg,0,1325725,Marcos,326.0,2057,82263,3.6,417.4,,16,0.5,0,510,10,0,0,1,2090161,120,3.6,66,110.2,115,0,-1,9033,5.2,,0,4,7,8
False,13.5,17,a,,237.2,100,0,0,0,18839,0,17.8,1,0,2,6.1,0,False,30,6,0,2,Luiz Moreira Marinho,David Luiz,41270.jpg,0,459321,David,216.0,1980,41270,5.6,537.8,100,15,0.9,0,504,10,0,0,4,963559,105,5.6,59,98.9,116,0,-4,24489,4.8,2018-07-05T14:31:07Z,0,2,2,8
False,1.3,1,a,,12.7,100,0,0,0,269,0,0.4,0,0,2,0.5,0,False,15,6,0,0,Moses,Moses,49013.jpg,0,161132,Victor,6.0,26,49013,0.0,1.2,100,0,0.0,0,3,0,0,0,-5,6741,2,0.0,55,2.0,117,0,5,87,1.0,2018-12-12T19:31:19Z,0,0,0,8
False,4.4,19,a,,125.2,100,0,0,0,6348,1,15.5,1,0,2,3.9,0,False,2,6,0,1,Rüdiger,Rüdiger,102380.jpg,0,289820,Antonio,234.0,2048,102380,3.4,424.6,100,7,0.6,0,459,10,0,0,0,344861,93,3.4,60,78.5,118,0,0,1995,4.0,2018-10-20T11:31:16Z,0,4,1,8
False,0.4,2,a,,2.5,100,0,0,0,103,0,0.0,0,0,2,0.5,0,False,27,6,0,0,Christensen,Christensen,135363.jpg,0,51269,Andreas,0.0,90,135363,0.0,15.8,100,0,0.0,0,11,0,0,0,-5,3607,0,0.0,50,1.8,119,0,5,59,0.0,2018-12-20T12:31:15Z,0,1,0,8
False,0.1,0,a,,0.4,100,0,0,0,108,0,0.4,0,0,2,0.5,0,False,21,6,0,0,Zappacosta,Zappacosta,105700.jpg,0,14381,Davide,21.0,18,105700,0.0,3.8,100,0,0.0,0,5,0,0,0,-4,3476,2,0.0,51,2.5,120,0,4,42,1.0,2018-09-15T13:01:13Z,0,0,0,8
False,0.1,0,a,,0.6,100,0,0,0,72,0,0.4,0,0,2,0.9,0,False,33,6,0,0,Palmieri dos Santos,Emerson,109533.jpg,0,8329,Emerson,0.0,13,109533,0.4,3.4,100,0,0.1,0,7,0,0,0,-3,2150,2,0.4,52,0.4,121,0,3,74,1.0,2018-09-14T15:31:13Z,0,0,0,8
True,33.7,16,a,,867.7,100,0,0,0,104579,2,13.3,10,0,3,6.1,0,False,10,6,0,5,Hazard,Hazard,42786.jpg,0,2293031,Eden,913.0,1759,42786,5.6,782.2,100,19,0.5,1,507,8,0,0,5,3432016,146,5.6,110,256.6,122,0,-5,11647,6.6,2018-12-16T16:31:16Z,-1,2,10,8
False,0.4,2,u,Signed for Monaco on a permanent deal,58.5,0,0,0,0,189,0,1.0,0,0,3,0.0,0,False,4,6,0,0,Fàbregas,Fàbregas,17878.jpg,0,58934,Cesc,14.0,175,17878,0.0,37.0,0,0,0.0,0,36,0,0,0,-3,4848,6,0.2,62,10.9,123,0,3,3,1.0,2019-01-05T21:01:16Z,0,1,0,8
False,4.2,17,a,,821.3,100,0,0,0,4442,2,11.0,3,0,3,3.7,0,False,22,6,0,0,Borges Da Silva,Willian,47431.jpg,0,696247,Willian,568.0,1497,47431,3.2,406.4,100,3,0.4,0,351,9,0,0,-3,427440,79,3.2,72,179.7,124,0,3,3809,3.6,2019-01-02T21:31:16Z,0,1,4,8
False,3.6,9,a,,264.2,100,0,0,0,4727,2,13.0,7,0,3,2.9,0,False,11,6,0,2,Rodríguez Ledesma,Pedro,49579.jpg,0,1288393,Pedro,487.0,1096,49579,2.4,378.2,100,11,0.4,0,290,4,0,0,-2,1275142,82,2.4,63,112.5,125,0,2,7696,4.3,2018-12-26T22:01:17Z,0,1,1,8
False,18.6,19,a,,472.7,,0,0,0,22405,2,15.4,3,0,3,4.3,0,False,7,6,0,1,Kanté,Kanté,116594.jpg,0,1070585,N'Golo,265.0,2056,116594,3.8,439.4,,3,0.8,0,371,10,0,0,0,930255,77,3.8,50,117.8,126,0,0,11672,3.3,,0,3,2,8
False,1.6,6,a,,191.1,100,0,0,0,3278,0,11.2,3,0,3,2.1,0,False,8,6,0,2,Barkley,Barkley,88894.jpg,0,654751,Ross,273.0,749,88894,1.6,224.8,100,5,0.3,0,196,5,0,0,-8,696575,58,1.6,52,68.7,127,0,8,262,3.1,2018-12-02T12:01:14Z,0,1,3,8
False,0.1,0,a,,0.0,100,0,0,0,36,0,0.0,0,0,3,0.5,0,False,6,6,0,0,Drinkwater,Drinkwater,61603.jpg,0,8164,Daniel,0.0,0,61603,0.0,0.0,100,0,0.0,0,0,0,0,0,-4,1820,0,0.0,46,0.0,128,0,4,28,0.0,2018-12-30T17:01:16Z,0,0,0,8
False,0.1,0,u,Season-long loan to Milan,0.0,0,0,0,0,10,0,0.0,0,0,3,0.0,0,False,14,6,0,0,Bakayoko,Bakayoko,169102.jpg,0,11725,Tiemoué,0.0,0,169102,0.0,0.0,0,0,0.0,0,0,0,0,0,-1,347,0,0.0,49,0.0,129,0,1,1,0.0,2018-08-15T09:18:32Z,0,0,0,8
False,0.0,0,a,,0.0,100,0,0,0,31,0,0.0,0,0,3,0.5,0,False,44,6,0,0,Ampadu,Ampadu,199598.jpg,0,3665,Ethan,0.0,0,199598,0.0,0.0,100,0,0.0,0,0,0,0,0,-1,1842,0,0.0,44,0.0,130,0,1,17,0.0,2018-10-12T10:01:15Z,0,0,0,8
False,2.1,1,a,,4.2,100,0,0,0,2473,1,0.7,0,0,3,1.1,0,False,20,6,0,0,Hudson-Odoi,Hudson-Odoi,209046.jpg,0,238853,Callum,2.0,61,209046,0.6,3.2,100,0,0.1,0,12,0,0,0,-3,202003,3,0.6,42,0.9,131,0,3,3153,1.0,2018-12-26T23:31:49Z,0,0,0,8
False,0.4,2,i,Back injury - Unknown return date,80.8,0,0,0,0,722,0,5.8,3,0,3,0.0,0,False,12,6,0,1,Loftus-Cheek,Loftus-Cheek,126187.jpg,0,71682,Ruben,113.0,327,126187,0.0,155.4,0,3,0.0,0,108,1,0,0,-3,34232,30,0.2,52,35.0,132,0,3,10,3.3,2019-01-05T21:01:16Z,0,0,0,8
False,1.9,2,a,,212.3,100,0,0,0,744,1,5.3,1,0,4,1.3,0,False,18,6,0,0,Giroud,Giroud,44346.jpg,0,210687,Olivier,322.0,626,44346,0.8,139.0,100,2,0.1,0,124,5,0,0,-3,91042,41,0.8,77,66.3,133,0,3,208,2.3,2018-12-30T17:01:16Z,0,1,4,8
False,1.5,11,a,,130.2,100,0,0,0,820,0,5.5,5,0,4,1.1,0,False,29,6,0,1,Morata,Morata,88482.jpg,0,439995,Álvaro,523.0,936,88482,0.6,219.8,100,3,0.1,0,119,6,0,0,-6,317728,46,0.6,84,86.3,134,0,6,170,2.9,2019-01-08T23:01:17Z,0,3,0,8
False,6.1,17,a,,358.1,,0,0,0,6726,2,11.9,1,0,3,2.7,0,False,5,6,0,0,Frello Filho,Jorginho,85955.jpg,0,893439,Jorge Luiz,64.0,1913,85955,2.2,418.4,,1,0.5,0,339,10,0,0,-3,665007,56,2.2,47,84.1,459,0,3,2084,2.5,,0,4,0,8
False,0.1,0,u,Season-long loan to Aston Villa,0.0,0,0,0,0,18,0,0.0,0,0,4,0.0,0,False,19,6,0,0,Abraham,Abraham,173879.jpg,0,8511,Tammy,0.0,0,173879,0.0,0.0,0,0,0.0,0,0,0,0,0,-1,1262,0,0.0,54,0.0,496,0,1,2,0.0,2018-08-31T19:01:13Z,0,0,0,8
False,5.8,19,a,,0.1,,0,0,47,7115,2,16.6,0,0,1,4.3,0,False,1,6,0,1,Arrizabalaga,Kepa,109745.jpg,0,323552,Kepa,0.0,2070,109745,3.8,383.8,,4,0.7,0,432,10,0,0,1,422717,93,3.8,56,38.1,498,0,-1,2266,4.0,,0,1,0,8
False,0.7,11,a,,344.4,100,0,0,0,560,2,8.2,0,0,3,2.7,0,False,17,6,0,0,Kovacic,Kovacic,91651.jpg,0,106497,Mateo,211.0,1116,91651,2.2,204.2,100,2,0.4,0,226,7,0,0,-3,60103,47,2.2,57,76.3,499,0,3,338,2.4,2018-12-16T13:31:16Z,0,1,2,8
False,3.6,25,i,Muscle injury - Unknown return date,0.0,0,0,0,41,10880,0,14.2,0,0,1,0.0,0,False,13,7,0,1,Hennessey,Hennessey,20066.jpg,0,440540,Wayne,0.0,1485,20066,0.0,333.8,0,6,0.0,0,295,5,0,1,0,512529,64,0.0,45,33.4,135,0,0,34,3.8,2019-01-16T10:01:19Z,0,0,0,31
False,11.9,4,a,,0.0,,0,0,5,3069,1,0.3,0,0,1,0.2,0,False,1,7,0,0,Speroni,Speroni,11554.jpg,0,325914,Julian,0.0,90,11554,-1.3,31.4,,0,0.1,0,16,0,0,0,-1,257487,1,0.2,39,3.1,136,0,1,15341,1.0,,0,0,0,31
False,1.3,3,i,Calf injury - Unknown return date,0.0,0,0,0,13,6432,0,6.0,0,0,1,0.0,0,False,31,7,0,0,Guaita,Guaita,40836.jpg,0,56767,Vicente,0.0,494,40836,0.0,83.8,0,2,0.9,0,106,3,0,0,-3,119811,25,3.8,42,8.4,137,0,3,283,4.2,2019-01-12T17:31:18Z,0,2,0,31
False,2.8,27,a,,59.4,100,0,0,0,1849,6,14.0,1,0,2,4.2,0,False,5,7,0,0,Tomkins,Tomkins,49413.jpg,0,375999,James,218.0,1769,49413,2.7,388.2,100,0,1.0,0,354,7,0,0,-2,96606,60,4.2,43,66.8,138,0,2,12597,3.0,2018-12-09T09:01:17Z,0,5,1,31
False,0.0,0,a,,0.0,100,0,0,0,15,0,0.0,0,0,2,0.0,0,False,6,7,0,0,Dann,Dann,19188.jpg,0,1009,Scott,0.0,0,19188,-1.5,0.0,100,0,0.0,0,0,0,0,0,-1,696,0,0.0,44,0.0,139,0,1,15,0.0,2018-07-05T14:31:07Z,0,0,0,31
False,5.2,5,a,,5.0,100,0,0,0,3340,0,2.6,0,0,2,0.0,0,False,34,7,0,0,Kelly,Kelly,58786.jpg,0,350011,Martin,0.0,300,58786,-1.5,90.8,100,1,0.0,0,52,1,0,0,-1,211449,10,0.0,39,9.6,140,0,1,1204,2.5,2018-12-21T15:01:16Z,0,0,0,31
False,1.9,14,a,,89.6,,0,0,0,1252,1,10.0,3,0,2,0.8,0,False,15,7,0,1,Schlupp,Schlupp,86417.jpg,0,262359,Jeffrey,214.0,810,86417,-0.7,200.8,,0,0.2,0,126,1,0,0,-1,274566,44,0.8,44,50.7,141,0,1,250,2.3,,0,1,0,31
False,4.0,30,a,,294.8,100,0,0,0,4387,0,15.7,1,0,2,4.6,0,False,3,7,0,2,van Aanholt,van Aanholt,74230.jpg,0,340424,Patrick,333.0,2034,74230,3.1,380.4,100,11,0.9,0,386,8,0,0,-1,262818,85,4.6,54,100.9,142,0,1,7552,3.7,2018-12-08T17:31:17Z,0,3,2,31
False,1.8,32,a,,75.8,100,0,0,0,2032,0,15.1,0,0,2,3.6,0,False,12,7,0,0,Sakho,Sakho,40784.jpg,0,96529,Mamadou,17.0,2070,40784,2.1,459.6,100,11,0.7,0,459,8,0,0,-1,96203,74,3.6,49,55.2,143,0,1,1914,3.2,2018-11-24T15:01:16Z,0,2,0,31
False,0.0,0,a,,0.0,100,0,0,0,30,0,0.0,0,0,2,0.0,0,False,44,7,0,0,Riedewald,Riedewald,173954.jpg,0,3352,Jairo,0.0,0,173954,-1.5,0.0,100,0,0.0,0,0,0,0,0,-1,677,0,0.0,44,0.0,144,0,1,12,0.0,2018-09-25T23:31:12Z,0,0,0,31
False,33.4,30,a,,192.2,100,0,0,0,12319,0,17.1,0,1,2,4.0,0,False,29,7,0,2,Wan-Bissaka,Wan-Bissaka,214590.jpg,0,828891,Aaron,111.0,1964,214590,2.5,528.6,100,14,0.9,0,425,8,0,0,5,1921753,77,4.0,45,83.4,145,0,-5,28372,3.5,2018-11-24T15:01:16Z,0,1,1,31
False,2.6,30,a,,314.4,,0,0,0,5872,2,14.8,2,0,3,2.4,0,False,18,7,0,1,McArthur,McArthur,50471.jpg,0,189224,James,271.0,1885,50471,0.9,362.2,,5,0.5,0,288,8,0,0,-2,249753,71,2.4,48,94.7,147,0,2,5732,3.1,,0,4,2,31
False,0.0,0,u,Contract ended,0.0,0,0,0,0,5,0,0.0,0,0,3,0.0,0,False,,7,0,0,Sako,Sako,44343.jpg,0,1500,Bakary,0.0,0,44343,0.0,0.0,0,0,0.0,0,0,0,0,0,0,193,0,0.0,50,0.0,148,0,0,0,0.0,2018-08-12T10:04:56Z,0,0,0,31
False,2.9,30,a,,624.7,,0,0,0,4064,7,14.5,4,0,3,3.4,0,False,10,7,0,1,Townsend,Townsend,60252.jpg,0,229825,Andros,378.0,2030,60252,1.9,453.6,,5,0.6,0,329,8,0,0,-2,269205,84,3.4,58,145.8,149,0,2,27265,3.7,,0,1,2,31
False,4.8,32,a,,412.7,,0,0,0,5988,5,14.9,6,0,3,3.6,1,False,4,7,0,1,Milivojevic,Milivojevic,66975.jpg,0,508825,Luka,321.0,2070,66975,2.1,616.0,,12,0.6,0,412,8,0,0,-4,299381,91,3.6,61,135.0,150,0,4,18762,4.0,,0,6,1,31
False,11.1,29,a,,443.5,100,0,0,0,5344,5,9.6,3,0,4,3.2,0,False,11,7,0,0,Zaha,Zaha,82403.jpg,0,2057019,Wilfried,660.0,1797,82403,1.7,328.8,100,3,0.5,0,181,7,0,0,-3,988160,64,3.2,67,143.3,151,0,3,14599,3.2,2018-12-09T09:01:17Z,0,6,5,31
False,0.4,5,a,,51.5,100,0,0,0,132,0,1.4,0,0,4,0.2,0,False,17,7,0,0,Benteke,Benteke,54861.jpg,0,70879,Christian,182.0,337,54861,-1.3,14.2,100,0,0.0,0,7,1,0,0,-2,21939,9,0.2,63,24.4,152,0,2,140,1.8,2018-09-06T10:01:13Z,0,0,0,31
False,0.2,3,u,Season-long loan to KAA Gent,38.3,0,0,0,0,245,0,2.5,0,0,4,0.0,0,False,9,7,0,0,Sørloth,Sørloth,143877.jpg,0,21571,Alexander,59.0,173,143877,0.0,19.2,0,0,0.0,0,32,0,0,0,-2,12099,12,0.0,48,11.3,153,0,2,2,1.0,2019-01-08T23:01:17Z,0,0,0,31
False,0.3,22,a,,167.2,100,0,0,0,263,2,9.8,0,0,3,2.4,0,False,8,7,0,0,Kouyaté,Kouyaté,55037.jpg,0,27063,Cheikhou,164.0,1365,55037,0.9,225.0,100,0,0.5,0,172,7,0,0,-3,11893,46,2.4,47,55.4,412,0,3,242,2.3,2018-12-26T14:01:16Z,0,2,2,31
False,0.2,3,a,,3.1,100,0,0,0,72,0,0.5,0,0,2,0.0,0,False,2,7,0,0,Ward,Ward,55494.jpg,0,17854,Joel,4.0,101,55494,-1.5,29.8,100,0,0.0,0,6,0,0,0,-2,3466,2,0.0,43,3.7,441,0,2,27,1.0,2018-11-10T16:31:13Z,0,0,0,31
False,0.0,0,u,Season-long loan to Caykur Rizespor,0.0,0,0,0,0,17,0,0.0,0,0,2,0.0,0,False,33,7,0,0,Jach,Jach,185478.jpg,0,2610,Jaroslaw,0.0,0,185478,0.0,0.0,0,0,0.0,0,0,0,0,0,0,556,0,0.0,40,0.0,442,0,0,7,0.0,2018-07-25T08:16:36Z,0,0,0,31
False,0.1,0,i,Shoulder injury - Expected back 16 Mar,0.1,0,0,0,0,54,0,0.2,0,0,2,0.0,0,False,27,7,0,0,Souaré,Souaré,79228.jpg,0,5323,Pape,0.0,1,79228,0.0,1.0,0,0,0.0,0,3,0,0,0,-3,1052,1,0.0,42,0.1,443,0,3,4,1.0,2019-01-05T21:01:16Z,0,0,0,31
False,0.1,1,a,,41.9,100,0,0,0,254,4,1.6,0,0,4,1.4,0,False,21,7,0,0,Wickham,Wickham,59125.jpg,0,9597,Connor,53.0,60,59125,-0.1,23.2,100,0,0.3,0,20,0,0,0,-1,4842,8,1.4,49,11.8,444,0,1,1058,1.6,2018-11-02T14:31:13Z,0,0,1,31
False,0.2,0,a,,0.0,,0,0,0,107,0,0.0,0,0,3,0.0,0,False,25,7,0,0,Kaikai,Kaikai,138009.jpg,0,14247,Sullay,0.0,0,138009,-1.5,0.0,,0,0.0,0,0,0,0,0,-2,10771,0,0.0,43,0.0,477,0,2,66,0.0,,0,0,0,31
False,0.2,16,a,,206.1,100,0,0,0,117,6,7.9,1,0,3,2.0,0,False,7,7,0,0,Meyer,Meyer,141020.jpg,0,41679,Max,338.0,954,141020,0.5,170.4,100,0,0.4,0,159,4,0,0,-4,8011,44,2.0,56,71.2,486,0,4,234,2.4,2018-10-19T14:31:16Z,0,2,3,31
False,0.2,11,a,,144.7,,0,0,0,410,1,5.8,1,0,4,2.2,0,False,14,7,0,0,Ayew,Ayew,80146.jpg,0,33714,Jordan,299.0,912,80146,0.7,100.2,,2,0.4,0,69,4,0,0,-3,17341,33,2.2,57,54.2,505,0,3,487,2.2,,0,2,1,31
False,0.0,0,a,,0.0,,0,0,0,39,0,0.0,0,0,1,1.2,0,False,41,7,0,0,Tupper,Tupper,209411.jpg,0,39,Joe,0.0,0,209411,-0.3,0.0,,0,0.0,0,0,0,0,0,0,158,0,0.0,40,0.0,576,0,0,158,0.0,,0,0,0,31
False,13.4,33,a,,10.0,,0,0,67,7868,2,17.2,0,0,1,3.3,0,False,1,8,0,2,Pickford,Pickford,111234.jpg,0,733019,Jordan,0.0,2070,111234,3.3,536.6,,8,0.6,0,412,5,0,2,0,383915,86,2.8,50,54.6,154,0,0,5178,3.7,,0,1,0,11
False,3.3,0,a,,0.0,100,0,0,0,1229,0,0.0,0,0,1,0.5,0,False,22,8,0,0,Stekelenburg,Stekelenburg,10318.jpg,0,108941,Maarten,0.0,0,10318,0.5,0.0,100,0,0.0,0,0,0,0,0,0,49752,0,0.0,40,0.0,155,0,0,172,0.0,2018-07-05T14:31:07Z,0,0,0,11
False,0.6,5,a,,74.7,,0,0,0,199,0,1.0,0,0,2,0.5,0,False,3,8,0,0,Baines,Baines,12745.jpg,0,82150,Leighton,15.0,284,12745,0.5,39.8,,0,0.0,0,40,0,0,0,-5,16896,5,0.0,50,13.0,156,0,5,57,1.3,,0,0,0,11
False,1.0,25,a,,197.9,0,0,0,0,914,1,9.0,1,0,2,0.0,0,False,23,8,0,1,Coleman,Coleman,59949.jpg,1,194218,Seamus,112.0,1586,59949,0.0,287.0,0,2,0.3,0,270,4,0,0,-3,90842,47,1.7,52,59.5,157,0,3,292,2.6,2018-09-10T17:01:14Z,0,1,0,11
False,0.4,2,i,Knock - Unknown return date,0.0,0,0,0,0,346,0,-0.5,0,1,2,0.0,0,False,6,8,0,0,Jagielka,Jagielka,7645.jpg,0,84389,Phil,0.0,53,7645,0.0,1.2,0,0,0.0,0,-2,0,0,0,-2,5164,-2,0.0,43,0.1,158,0,2,18,-1.0,2019-01-17T15:31:18Z,0,0,0,11
False,0.0,0,u,Season-long loan to Stoke,0.0,0,0,0,0,12,0,0.0,0,0,2,0.0,0,False,5,8,0,0,Williams,Williams,19159.jpg,0,5180,Ashley,0.0,0,19159,0.0,0.0,0,0,0.0,0,0,0,0,0,0,164,0,0.0,45,0.0,159,0,0,2,0.0,2018-08-03T09:26:19Z,0,0,0,11
False,0.1,9,u,Season-long loan to West Bromwich Albion,5.0,0,0,0,0,80,0,1.2,0,0,2,0.0,0,False,2,8,0,0,Holgate,Holgate,194164.jpg,0,16166,Mason,2.0,407,194164,0.0,92.2,0,0,0.0,0,61,0,0,0,-2,14233,5,0.0,43,9.9,160,0,2,1,1.0,2018-12-31T15:31:17Z,0,1,0,11
False,0.2,7,a,,66.4,100,0,0,0,139,0,3.6,0,0,2,0.8,0,False,43,8,0,0,Kenny,Kenny,153673.jpg,0,19001,Jonjoe,11.0,450,153673,0.8,93.2,100,0,0.1,0,78,1,0,0,-3,12496,15,0.3,42,17.0,161,0,3,59,3.0,2018-11-02T18:01:13Z,0,0,1,11
False,3.3,28,a,,75.7,100,0,0,0,4378,1,14.7,1,0,2,2.3,0,False,4,8,0,2,Keane,Keane,106611.jpg,0,318206,Michael,229.0,1800,106611,2.3,466.4,100,11,0.4,0,369,5,0,0,-1,353069,72,1.8,49,77.4,162,0,1,2182,3.6,2018-09-23T14:31:13Z,0,1,2,11
False,0.0,0,u,Season-long loan to Stoke,0.0,0,0,0,0,8,0,0.0,0,0,2,0.0,0,False,15,8,0,0,Martina,Martina,56192.jpg,0,8110,Cuco,0.0,0,56192,0.0,0.0,0,0,0.0,0,0,0,0,0,0,285,0,0.0,45,0.0,163,0,0,0,0.0,2018-08-17T15:01:12Z,0,0,0,11
False,3.1,27,a,,272.7,100,0,0,0,4359,1,12.1,3,0,3,3.2,0,False,11,8,0,1,Walcott,Walcott,20467.jpg,0,1115108,Theo,455.0,1597,20467,3.2,296.2,100,4,0.5,1,208,5,0,0,-5,1114527,74,2.7,60,102.3,164,0,5,810,3.2,2018-09-16T14:01:13Z,-1,0,3,11
False,0.1,0,u,Season-long loan to Aston Villa,0.0,0,0,0,0,14,0,0.0,0,0,3,0.0,0,False,7,8,0,0,Bolasie,Bolasie,55452.jpg,0,14865,Yannick,0.0,0,55452,0.0,0.0,0,0,0.0,0,0,0,0,0,-2,697,0,0.0,58,0.0,165,0,2,0,0.0,2018-08-26T07:54:10Z,0,0,0,11
False,0.0,0,a,,0.0,100,0,0,0,65,0,0.0,0,0,3,0.5,0,False,16,8,0,0,McCarthy,McCarthy,50472.jpg,0,2519,James,0.0,0,50472,0.5,0.0,100,0,0.0,0,0,0,0,0,-1,2347,0,0.0,44,0.0,166,0,1,41,0.0,2018-07-05T14:31:07Z,0,0,0,11
False,2.2,7,a,,66.5,100,0,0,0,3783,0,2.6,0,0,3,0.7,0,False,18,8,0,0,Schneiderlin,Schneiderlin,42774.jpg,0,199201,Morgan,10.0,285,42774,0.7,61.6,100,0,0.0,0,67,0,0,0,-3,178069,11,0.2,42,13.8,167,0,3,3134,1.6,2018-12-04T15:01:17Z,0,1,1,11
False,0.3,22,a,,157.3,100,0,0,0,138,1,8.1,0,0,3,1.8,0,False,17,8,0,0,Gueye,Gueye,80801.jpg,0,26500,Idrissa,49.0,1692,80801,1.8,343.0,100,0,0.3,0,261,5,0,0,-2,8545,39,1.3,48,55.0,168,0,2,61,1.9,2018-12-26T14:01:16Z,0,5,0,11
False,0.1,13,a,,59.2,,0,0,0,80,0,2.9,0,0,3,1.0,0,False,26,8,0,0,Davies,Davies,173807.jpg,0,11481,Tom,26.0,605,173807,1.0,77.2,,0,0.1,0,82,1,0,0,-4,3674,15,0.5,51,16.3,169,0,4,22,1.7,,0,2,0,11
False,0.2,5,a,,150.8,100,0,0,0,281,2,4.5,0,0,3,1.8,0,False,31,8,0,0,Lookman,Lookman,219352.jpg,0,13668,Ademola,124.0,488,219352,1.8,110.8,100,0,0.3,0,91,1,0,0,-4,8595,23,1.3,51,38.7,170,0,4,328,1.8,2018-12-26T18:31:15Z,0,0,2,11
False,0.0,0,u,Transferred to Werder Bremen,0.0,0,0,0,0,1,0,0.0,0,0,3,0.0,0,False,20,8,0,0,Klaassen,Klaassen,109065.jpg,0,477,Davy,0.0,0,109065,0.0,0.0,0,0,0.0,0,0,0,0,0,0,32,0,0.0,60,0.0,171,0,0,0,0.0,2018-07-27T13:20:35Z,0,0,0,11
False,6.6,29,a,,681.6,100,0,0,0,8671,9,15.2,9,0,3,6.0,2,False,10,8,0,1,Sigurdsson,Sigurdsson,55422.jpg,0,747965,Gylfi,619.0,1888,55422,6.0,589.8,100,14,0.8,0,399,6,0,0,-2,988963,111,5.5,73,189.0,172,0,2,38984,4.8,2018-11-11T17:31:14Z,0,3,3,11
False,0.0,0,u,Season-long loan to CSKA Moscow,0.0,0,0,0,0,2,0,0.0,0,0,3,0.0,0,False,27,8,0,0,Vlasic,Vlasic,180151.jpg,0,1486,Nikola,0.0,0,180151,0.0,0.0,0,0,0.0,0,0,0,0,0,0,99,0,0.0,50,0.0,173,0,0,1,0.0,2018-08-16T07:11:50Z,0,0,0,11
False,0.1,0,a,,0.0,100,0,0,0,76,0,0.0,0,0,3,0.5,0,False,34,8,0,0,Baningime,Baningime,195855.jpg,0,4199,Beni,0.0,0,195855,0.5,0.0,100,0,0.0,0,0,0,0,0,-2,3217,0,0.0,43,0.0,174,0,2,64,0.0,2018-10-11T16:31:14Z,0,0,0,11
False,2.0,19,a,,79.5,100,0,0,0,7169,1,9.4,4,0,4,3.7,0,False,29,8,0,0,Calvert-Lewin,Calvert-Lewin,177815.jpg,0,153178,Dominic,237.0,780,177815,3.7,178.8,100,2,0.6,0,165,0,0,0,-2,190989,50,3.2,53,48.7,175,0,2,4378,2.4,2018-09-11T17:01:14Z,0,2,2,11
False,1.5,10,a,,88.9,,0,0,0,586,1,5.2,2,0,4,0.8,0,False,14,8,0,0,Tosun,Tosun,66838.jpg,0,399234,Cenk,378.0,654,66838,0.8,138.2,,0,0.0,0,104,0,0,0,-5,147262,34,0.3,65,60.1,177,0,5,154,2.1,,0,2,2,11
False,26.0,28,a,,178.1,100,0,0,0,72982,2,14.9,9,1,3,3.5,0,False,30,8,0,2,de Andrade,Richarlison,212319.jpg,0,3007972,Richarlison,789.0,1712,212319,3.5,451.4,100,11,0.4,1,243,5,0,0,3,3444763,101,3.0,68,140.8,393,0,-3,14240,4.8,2018-11-11T18:31:15Z,-1,3,2,11
False,0.0,0,u,Season-long loan to Fiorentina,0.0,0,0,0,0,1,0,0.0,0,0,3,0.0,0,False,8,8,0,0,Mirallas,Mirallas,26901.jpg,0,1167,Kevin,0.0,0,26901,0.0,0.0,0,0,0.0,0,0,0,0,0,0,57,0,0.0,55,0.0,469,0,0,1,0.0,2018-08-05T06:50:01Z,0,0,0,11
False,0.1,0,u,Season-long loan to Real Sociedad,0.0,0,0,0,0,21,0,0.0,0,0,4,0.0,0,False,9,8,0,0,Ramírez,Sandro,108438.jpg,0,12653,Sandro,0.0,0,108438,0.0,0.0,0,0,0.0,0,0,0,0,0,-1,2333,0,0.0,54,0.0,470,0,1,8,0.0,2018-08-31T09:31:13Z,0,0,0,11
False,16.8,28,a,,683.5,,0,0,0,18351,-1,16.2,3,0,2,5.5,0,False,12,8,0,2,Digne,Digne,101188.jpg,1,320256,Lucas,202.0,1789,101188,5.5,555.0,,12,0.9,0,421,5,0,0,3,1146675,86,5.0,53,144.0,484,0,-3,28579,4.1,,0,3,3,11
