,player_id_x,name,plural_name_short,assists_x,attempted_passes_x,big_chances_created_x,big_chances_missed_x,bps_x,clean_sheets_x,clearances_blocks_interceptions_x,completed_passes_x,creativity_x,dribbles_x,ea_index_x,errors_leading_to_goal_x,errors_leading_to_goal_attempt_x,goals_conceded_x,goals_scored_x,ict_index_x,influence_x,key_passes_x,loaned_in_x,loaned_out_x,minutes_x,open_play_crosses_x,opponent_team_x,own_goals_x,penalties_conceded_x,penalties_missed_x,penalties_saved_x,saves_x,tackles_x,target_missed_x,threat_x,winning_goals_x,value_x,difficulty,total_points_y
1294,126.0,N'Golo Kanté,MID,0.0,53.0,0.0,0.0,30.0,1.0,4.0,45.0,11.2,0.0,0.0,0.0,0.0,0.0,1.0,7.1,42.4,0.0,0.0,0.0,90.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,50.0,4,2.0
1295,127.0,Ross Barkley,MID,0.0,44.0,0.0,0.0,12.0,1.0,2.0,39.0,17.8,1.0,0.0,0.0,0.0,0.0,0.0,4.5,7.4,1.0,0.0,0.0,67.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,60.0,4,1.0
1296,128.0,Daniel Drinkwater,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4,0.0
1297,129.0,Tiemoué Bakayoko,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4,0.0
1298,130.0,Ethan Ampadu,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4,0.0
1299,131.0,Callum Hudson-Odoi,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4,0.0
1300,132.0,Ruben Loftus-Cheek,MID,0.0,9.0,0.0,0.0,5.0,0.0,0.0,9.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.2,0.0,0.0,0.0,22.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,4,0.0
1301,459.0,Jorge Luiz Frello Filho,MID,0.0,66.0,0.0,0.0,31.0,1.0,5.0,62.0,9.3,0.0,0.0,0.0,0.0,0.0,1.0,7.9,52.6,0.0,0.0,0.0,90.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,50.0,4,2.0
1302,499.0,Mateo Kovacic,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4,1.0
1303,133.0,Olivier Giroud,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,4,1.0
1304,134.0,Álvaro Morata,FWD,0.0,29.0,0.0,0.0,1.0,1.0,0.0,19.0,6.9,3.0,0.0,0.0,0.0,0.0,0.0,4.9,2.0,0.0,0.0,0.0,90.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,90.0,4,6.0
1305,496.0,Tammy Abraham,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4,0.0
1306,111.0,Thibaut Courtois,GKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4,0.0
1307,112.0,Willy Caballero,GKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4,0.0
1308,498.0,Kepa Arrizabalaga,GKP,0.0,33.0,0.0,0.0,17.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.8,28.2,0.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,55.0,4,2.0
1309,113.0,César Azpilicueta,DEF,1.0,66.0,0.0,0.0,27.0,0.0,4.0,62.0,38.1,0.0,0.0,0.0,0.0,2.0,0.0,8.0,41.6,3.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,4,2.0
1310,114.0,Gary Cahill,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4,0.0
1311,115.0,Marcos Alonso,DEF,1.0,73.0,1.0,0.0,47.0,0.0,8.0,62.0,25.5,0.0,0.0,0.0,0.0,2.0,1.0,13.4,75.0,2.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,33.0,1.0,65.0,4,11.0
1312,116.0,David Luiz Moreira Marinho,DEF,0.0,81.0,0.0,0.0,13.0,0.0,2.0,74.0,4.8,0.0,0.0,0.0,0.0,2.0,0.0,2.7,14.6,0.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,55.0,4,2.0
1313,117.0,Victor Moses,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4,0.0
1314,118.0,Antonio Rüdiger,DEF,0.0,73.0,0.0,0.0,14.0,0.0,2.0,64.0,21.8,0.0,0.0,0.0,0.0,2.0,0.0,3.5,12.8,2.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4,2.0
1315,119.0,Andreas Christensen,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4,0.0
1316,120.0,Davide Zappacosta,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4,0.0
1317,121.0,Emerson Palmieri dos Santos,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4,0.0
1318,122.0,Eden Hazard,MID,1.0,28.0,0.0,0.0,15.0,0.0,0.0,25.0,35.3,2.0,0.0,0.0,0.0,0.0,0.0,9.1,26.4,3.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,105.0,4,8.0
1319,123.0,Cesc Fàbregas,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4,0.0
1320,124.0,Willian Borges Da Silva,MID,0.0,40.0,0.0,0.0,12.0,0.0,0.0,32.0,19.8,2.0,0.0,0.0,0.0,2.0,0.0,2.8,4.2,1.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,75.0,4,1.0
1321,125.0,Pedro Rodríguez Ledesma,MID,0.0,51.0,0.0,0.0,31.0,0.0,2.0,48.0,35.6,2.0,0.0,0.0,0.0,2.0,1.0,13.7,45.4,2.0,0.0,0.0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,56.0,0.0,65.0,4,3.0
1322,126.0,N'Golo Kanté,MID,0.0,62.0,0.0,0.0,16.0,0.0,1.0,57.0,49.6,1.0,0.0,0.0,0.0,2.0,0.0,10.9,15.4,4.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,50.0,4,2.0
1323,127.0,Ross Barkley,MID,0.0,46.0,0.0,0.0,8.0,0.0,2.0,39.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,60.0,4,1.0
1324,128.0,Daniel Drinkwater,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4,0.0
1325,129.0,Tiemoué Bakayoko,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4,0.0
1326,130.0,Ethan Ampadu,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4,0.0
1327,131.0,Callum Hudson-Odoi,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4,0.0
1328,132.0,Ruben Loftus-Cheek,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4,0.0
1329,459.0,Jorge Luiz Frello Filho,MID,0.0,99.0,0.0,0.0,14.0,0.0,1.0,91.0,11.9,0.0,0.0,0.0,0.0,2.0,0.0,3.3,14.4,0.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,51.0,4,2.0
1330,499.0,Mateo Kovacic,MID,0.0,43.0,0.0,0.0,7.0,0.0,0.0,43.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,1.9,11.6,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4,2.0
1331,133.0,Olivier Giroud,FWD,0.0,6.0,0.0,0.0,2.0,0.0,0.0,6.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.4,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,80.0,4,1.0
1332,134.0,Álvaro Morata,FWD,0.0,18.0,0.0,0.0,27.0,0.0,0.0,15.0,18.3,1.0,0.0,0.0,0.0,2.0,1.0,8.3,37.2,1.0,0.0,0.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,90.0,4,2.0
1333,496.0,Tammy Abraham,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4,0.0
1334,111.0,Thibaut Courtois,GKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4,0.0
1335,112.0,Willy Caballero,GKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4,0.0
1336,498.0,Kepa Arrizabalaga,GKP,0.0,14.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,6.6,0.0,0.0,0.0,90.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,4,6.0
1337,113.0,César Azpilicueta,DEF,0.0,90.0,0.0,0.0,15.0,0.0,4.0,82.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,6.8,22.4,0.0,0.0,0.0,90.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,0.0,65.0,4,6.0
1338,114.0,Gary Cahill,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4,0.0
1339,115.0,Marcos Alonso,DEF,2.0,79.0,0.0,0.0,31.0,0.0,6.0,72.0,11.6,0.0,0.0,0.0,0.0,1.0,0.0,3.6,12.0,0.0,0.0,0.0,90.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,66.0,4,9.0
1340,116.0,David Luiz Moreira Marinho,DEF,0.0,75.0,0.0,0.0,15.0,0.0,4.0,70.0,4.8,1.0,0.0,0.0,0.0,1.0,0.0,2.5,18.6,0.0,0.0,0.0,90.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0,4,8.0
1341,117.0,Victor Moses,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4,0.0
1342,118.0,Antonio Rüdiger,DEF,0.0,92.0,0.0,0.0,13.0,0.0,2.0,86.0,3.8,0.0,0.0,0.0,0.0,1.0,0.0,2.3,8.4,0.0,0.0,0.0,90.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,60.0,4,6.0
1343,119.0,Andreas Christensen,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,4,0.0
1344,120.0,Davide Zappacosta,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,4,0.0
1345,121.0,Emerson Palmieri dos Santos,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4,0.0
1346,122.0,Eden Hazard,MID,0.0,101.0,0.0,0.0,23.0,0.0,0.0,91.0,37.3,2.0,0.0,0.0,0.0,1.0,1.0,13.7,41.0,1.0,0.0,0.0,90.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.0,0.0,105.0,4,11.0
1347,123.0,Cesc Fàbregas,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4,0.0
1348,124.0,Willian Borges Da Silva,MID,0.0,25.0,0.0,0.0,5.0,0.0,0.0,22.0,18.3,1.0,0.0,0.0,0.0,1.0,0.0,2.9,4.6,1.0,0.0,0.0,21.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,75.0,4,3.0
1349,125.0,Pedro Rodríguez Ledesma,MID,0.0,49.0,0.0,0.0,12.0,1.0,2.0,49.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.8,1.0,0.0,0.0,68.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,0.0,66.0,4,6.0
1350,126.0,N'Golo Kanté,MID,0.0,80.0,0.0,0.0,15.0,0.0,3.0,74.0,17.8,1.0,0.0,0.0,0.0,1.0,0.0,4.1,21.0,0.0,0.0,0.0,90.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,50.0,4,2.0
1351,127.0,Ross Barkley,MID,0.0,8.0,0.0,0.0,3.0,0.0,0.0,7.0,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.3,1.0,0.0,0.0,0.0,11.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4,0.0
1352,128.0,Daniel Drinkwater,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4,0.0
1353,129.0,Tiemoué Bakayoko,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4,0.0
1354,130.0,Ethan Ampadu,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4,0.0
1355,131.0,Callum Hudson-Odoi,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4,0.0
1356,132.0,Ruben Loftus-Cheek,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4,1.0
1357,459.0,Jorge Luiz Frello Filho,MID,0.0,173.0,0.0,0.0,15.0,0.0,4.0,158.0,32.5,1.0,0.0,0.0,0.0,1.0,0.0,7.0,35.8,1.0,0.0,0.0,90.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,51.0,4,3.0
1358,499.0,Mateo Kovacic,MID,0.0,104.0,0.0,0.0,10.0,1.0,1.0,96.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,16.0,3.0,0.0,0.0,78.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,60.0,4,3.0
1359,133.0,Olivier Giroud,FWD,0.0,9.0,0.0,0.0,3.0,0.0,0.0,7.0,21.8,0.0,0.0,0.0,0.0,1.0,0.0,3.8,3.2,2.0,0.0,0.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,79.0,4,4.0
1360,134.0,Álvaro Morata,FWD,0.0,14.0,0.0,0.0,6.0,1.0,0.0,11.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,64.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,90.0,4,2.0
1361,496.0,Tammy Abraham,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4,0.0
1362,111.0,Thibaut Courtois,GKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4,0.0
1363,112.0,Willy Caballero,GKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4,0.0
1364,498.0,Kepa Arrizabalaga,GKP,0.0,27.0,0.0,0.0,21.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,12.2,0.0,0.0,0.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,4,2.0
1365,113.0,César Azpilicueta,DEF,0.0,61.0,0.0,0.0,27.0,1.0,3.0,52.0,20.8,1.0,0.0,0.0,0.0,0.0,0.0,3.9,18.4,1.0,0.0,0.0,90.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,4,2.0
1366,114.0,Gary Cahill,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,4,0.0
1367,115.0,Marcos Alonso,DEF,1.0,63.0,0.0,0.0,29.0,1.0,6.0,48.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,9.8,31.6,1.0,0.0,0.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,0.0,67.0,4,2.0
1368,116.0,David Luiz Moreira Marinho,DEF,0.0,101.0,0.0,0.0,31.0,1.0,5.0,87.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,4.8,26.8,1.0,0.0,0.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,55.0,4,2.0
1369,117.0,Victor Moses,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,4,0.0
1370,118.0,Antonio Rüdiger,DEF,0.0,96.0,0.0,0.0,27.0,1.0,4.0,88.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.9,11.2,0.0,0.0,0.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,60.0,4,2.0
1371,119.0,Andreas Christensen,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,4,0.0
1372,120.0,Davide Zappacosta,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,4,1.0
1373,121.0,Emerson Palmieri dos Santos,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4,0.0
1374,122.0,Eden Hazard,MID,0.0,62.0,0.0,0.0,36.0,1.0,1.0,57.0,67.0,5.0,0.0,0.0,0.0,0.0,1.0,16.7,52.8,5.0,0.0,0.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,106.0,4,20.0
1375,123.0,Cesc Fàbregas,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,4,0.0
1376,124.0,Willian Borges Da Silva,MID,0.0,48.0,0.0,0.0,16.0,1.0,2.0,43.0,54.3,3.0,0.0,0.0,0.0,0.0,0.0,10.0,18.6,4.0,0.0,0.0,64.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,74.0,4,10.0
1377,125.0,Pedro Rodríguez Ledesma,MID,0.0,15.0,0.0,0.0,25.0,0.0,0.0,12.0,13.3,1.0,0.0,0.0,0.0,0.0,1.0,9.1,39.6,1.0,0.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,67.0,4,2.0
1378,126.0,N'Golo Kanté,MID,0.0,62.0,0.0,0.0,10.0,1.0,2.0,60.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.9,8.0,0.0,0.0,0.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,4,2.0
1379,127.0,Ross Barkley,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4,1.0
